GEO_ID,NAME,housing_units,vacant_units,owner_units,renter_units
1400000US36091062300,"Census Tract 623, Saratoga County, New York",1014,120,377,517
1400000US36091062403,"Census Tract 624.03, Saratoga County, New York",3376,160,2388,828
1400000US36091062404,"Census Tract 624.04, Saratoga County, New York",1252,45,899,308
1400000US36091062405,"Census Tract 624.05, Saratoga County, New York",3489,204,1478,1807
1400000US36091062406,"Census Tract 624.06, Saratoga County, New York",1609,169,1007,433
1400000US36091062501,"Census Tract 625.01, Saratoga County, New York",1873,36,1749,88
1400000US36091062503,"Census Tract 625.03, Saratoga County, New York",2174,0,1715,459
1400000US36091062505,"Census Tract 625.05, Saratoga County, New York",1656,106,1426,124
1400000US36091062506,"Census Tract 625.06, Saratoga County, New York",2187,40,1874,273
1400000US36091062507,"Census Tract 625.07, Saratoga County, New York",1758,73,1079,606
1400000US36091062508,"Census Tract 625.08, Saratoga County, New York",1878,148,1268,462
1400000US36091062509,"Census Tract 625.09, Saratoga County, New York",1482,91,894,497
1400000US36091062601,"Census Tract 626.01, Saratoga County, New York",970,9,938,23
1400000US36091062602,"Census Tract 626.02, Saratoga County, New York",2614,188,2103,323
1400000US36091062700,"Census Tract 627, Saratoga County, New York",2902,326,1659,917
1400000US36091062800,"Census Tract 628, Saratoga County, New York",1048,90,427,531
1400000US36093020101,"Census Tract 201.01, Schenectady County, New York",1357,378,477,502
1400000US36093020102,"Census Tract 201.02, Schenectady County, New York",1319,314,440,565
1400000US36093020200,"Census Tract 202, Schenectady County, New York",1358,600,450,308
1400000US36093020300,"Census Tract 203, Schenectady County, New York",719,302,117,300
1400000US36093020500,"Census Tract 205, Schenectady County, New York",2323,439,1438,446
1400000US36093020600,"Census Tract 206, Schenectady County, New York",1429,309,735,385
1400000US36093020700,"Census Tract 207, Schenectady County, New York",2378,723,856,799
1400000US36093020800,"Census Tract 208, Schenectady County, New York",2105,891,297,917
1400000US36093020900,"Census Tract 209, Schenectady County, New York",1555,800,209,546
1400000US36093021001,"Census Tract 210.01, Schenectady County, New York",473,146,19,308
1400000US36093021002,"Census Tract 210.02, Schenectady County, New York",1481,459,106,916
1400000US36093021200,"Census Tract 212, Schenectady County, New York",1532,370,688,474
1400000US36093021400,"Census Tract 214, Schenectady County, New York",1569,833,382,354
1400000US36093021500,"Census Tract 215, Schenectady County, New York",1519,511,392,616
1400000US36093021600,"Census Tract 216, Schenectady County, New York",1771,489,920,362
1400000US36093021700,"Census Tract 217, Schenectady County, New York",1887,516,479,892
1400000US36093021800,"Census Tract 218, Schenectady County, New York",3557,452,1861,1244
1400000US36093031900,"Census Tract 319, Schenectady County, New York",2987,247,2308,432
1400000US36093032000,"Census Tract 320, Schenectady County, New York",2569,229,1676,664
1400000US36093032101,"Census Tract 321.01, Schenectady County, New York",2113,416,1538,159
1400000US36093032102,"Census Tract 321.02, Schenectady County, New York",622,44,545,33
1400000US36093032200,"Census Tract 322, Schenectady County, New York",2389,456,1374,559
1400000US36093032300,"Census Tract 323, Schenectady County, New York",1357,229,719,409
1400000US36093032402,"Census Tract 324.02, Schenectady County, New York",1374,250,778,346
1400000US36093032403,"Census Tract 324.03, Schenectady County, New York",843,83,587,173
1400000US36093032404,"Census Tract 324.04, Schenectady County, New York",3092,719,1604,769
1400000US36093032502,"Census Tract 325.02, Schenectady County, New York",1314,235,960,119
1400000US36093032503,"Census Tract 325.03, Schenectady County, New York",1525,226,1160,139
1400000US36093032504,"Census Tract 325.04, Schenectady County, New York",918,126,745,47
1400000US36093032601,"Census Tract 326.01, Schenectady County, New York",816,133,554,129
1400000US36093032602,"Census Tract 326.02, Schenectady County, New York",1965,426,971,568
1400000US36093032700,"Census Tract 327, Schenectady County, New York",1606,302,947,357
1400000US36093032901,"Census Tract 329.01, Schenectady County, New York",1541,132,1221,188
1400000US36093032902,"Census Tract 329.02, Schenectady County, New York",1787,336,1260,191
1400000US36093033002,"Census Tract 330.02, Schenectady County, New York",868,76,723,69
1400000US36093033003,"Census Tract 330.03, Schenectady County, New York",1655,252,1071,332
1400000US36093033004,"Census Tract 330.04, Schenectady County, New York",1183,224,710,249
1400000US36093033101,"Census Tract 331.01, Schenectady County, New York",824,222,539,63
1400000US36093033102,"Census Tract 331.02, Schenectady County, New York",2337,509,1564,264
1400000US36093033200,"Census Tract 332, Schenectady County, New York",1744,526,884,334
1400000US36093033300,"Census Tract 333, Schenectady County, New York",955,238,543,174
1400000US36093033400,"Census Tract 334, Schenectady County, New York",998,295,335,368
1400000US36093033500,"Census Tract 335, Schenectady County, New York",1588,544,273,771
1400000US36095740100,"Census Tract 7401, Schoharie County, New York",2336,381,1505,450
1400000US36095740200,"Census Tract 7402, Schoharie County, New York",2654,451,1093,1110
1400000US36095740300,"Census Tract 7403, Schoharie County, New York",0,0,0,0
1400000US36095740400,"Census Tract 7404, Schoharie County, New York",2656,489,1708,459
1400000US36095740500,"Census Tract 7405, Schoharie County, New York",2220,732,1061,427
1400000US36095740600,"Census Tract 7406, Schoharie County, New York",2207,980,1047,180
1400000US36095740700,"Census Tract 7407, Schoharie County, New York",2714,461,1869,384
1400000US36095740800,"Census Tract 7408, Schoharie County, New York",2719,1453,1132,134
1400000US36097950100,"Census Tract 9501, Schuyler County, New York",2830,720,1780,330
1400000US36097950200,"Census Tract 9502, Schuyler County, New York",909,285,544,80
1400000US36097950300,"Census Tract 9503, Schuyler County, New York",1951,827,942,182
1400000US36097950400,"Census Tract 9504, Schuyler County, New York",1863,297,1129,437
1400000US36097950500,"Census Tract 9505, Schuyler County, New York",2183,303,1289,591
1400000US36099950100,"Census Tract 9501, Seneca County, New York",1048,122,791,135
1400000US36099950200,"Census Tract 9502, Seneca County, New York",1168,34,738,396
1400000US36099950300,"Census Tract 9503, Seneca County, New York",1715,179,1154,382
1400000US36099950400,"Census Tract 9504, Seneca County, New York",1356,205,689,462
1400000US36099950500,"Census Tract 9505, Seneca County, New York",1654,185,1054,415
1400000US36099950600,"Census Tract 9506, Seneca County, New York",1840,157,1173,510
1400000US36099950700,"Census Tract 9507, Seneca County, New York",1995,404,1333,258
1400000US36099950800,"Census Tract 9508, Seneca County, New York",1934,511,1075,348
1400000US36099950900,"Census Tract 9509, Seneca County, New York",2352,642,1246,464
1400000US36099951000,"Census Tract 9510, Seneca County, New York",1274,375,750,149
1400000US36101960100,"Census Tract 9601, Steuben County, New York",1229,631,542,56
1400000US36101960200,"Census Tract 9602, Steuben County, New York",2162,900,1068,194
1400000US36101960300,"Census Tract 9603, Steuben County, New York",1204,292,792,120
1400000US36101960400,"Census Tract 9604, Steuben County, New York",2101,346,1332,423
1400000US36101960500,"Census Tract 9605, Steuben County, New York",1380,215,975,190
1400000US36101960600,"Census Tract 9606, Steuben County, New York",2026,237,1304,485
1400000US36101960700,"Census Tract 9607, Steuben County, New York",1472,242,586,644
1400000US36101960800,"Census Tract 9608, Steuben County, New York",1299,153,647,499
1400000US36101960900,"Census Tract 9609, Steuben County, New York",1141,159,509,473
1400000US36101961000,"Census Tract 9610, Steuben County, New York",1865,429,1124,312
1400000US36101961100,"Census Tract 9611, Steuben County, New York",2216,427,1136,653
1400000US36101961200,"Census Tract 9612, Steuben County, New York",1891,142,881,868
1400000US36101961300,"Census Tract 9613, Steuben County, New York",1875,230,1290,355
1400000US36101961400,"Census Tract 9614, Steuben County, New York",1495,551,721,223
1400000US36101961500,"Census Tract 9615, Steuben County, New York",1678,918,675,85
1400000US36101961600,"Census Tract 9616, Steuben County, New York",756,52,620,84
1400000US36101961700,"Census Tract 9617, Steuben County, New York",1528,105,1259,164
1400000US36101961800,"Census Tract 9618, Steuben County, New York",1622,387,1023,212
1400000US36101961900,"Census Tract 9619, Steuben County, New York",1770,417,1026,327
1400000US36101962000,"Census Tract 9620, Steuben County, New York",2409,875,1275,259
1400000US36101962100,"Census Tract 9621, Steuben County, New York",1442,231,1050,161
1400000US36101962200,"Census Tract 9622, Steuben County, New York",1151,180,734,237
1400000US36101962300,"Census Tract 9623, Steuben County, New York",3628,179,2335,1114
1400000US36101962400,"Census Tract 9624, Steuben County, New York",1496,174,831,491
1400000US36101962500,"Census Tract 9625, Steuben County, New York",1219,66,524,629
1400000US36101962600,"Census Tract 9626, Steuben County, New York",1187,110,615,462
1400000US36101962700,"Census Tract 9627, Steuben County, New York",1708,191,619,898
1400000US36101962800,"Census Tract 9628, Steuben County, New York",1582,108,1174,300
1400000US36101962900,"Census Tract 9629, Steuben County, New York",1228,110,843,275
1400000US36101963000,"Census Tract 9630, Steuben County, New York",1702,222,1331,149
1400000US36103110101,"Census Tract 1101.01, Suffolk County, New York",1470,236,1153,81
1400000US36103110102,"Census Tract 1101.02, Suffolk County, New York",1879,165,1447,267
1400000US36103110200,"Census Tract 1102, Suffolk County, New York",2284,133,1835,316
1400000US36103110300,"Census Tract 1103, Suffolk County, New York",2161,138,1732,291
1400000US36103110401,"Census Tract 1104.01, Suffolk County, New York",1015,117,846,52
1400000US36103110402,"Census Tract 1104.02, Suffolk County, New York",1290,103,1141,46
1400000US36103110501,"Census Tract 1105.01, Suffolk County, New York",1158,162,904,92
1400000US36103110502,"Census Tract 1105.02, Suffolk County, New York",1067,165,860,42
1400000US36103110600,"Census Tract 1106, Suffolk County, New York",3295,296,2335,664
1400000US36103110801,"Census Tract 1108.01, Suffolk County, New York",916,208,667,41
1400000US36103110803,"Census Tract 1108.03, Suffolk County, New York",2191,144,1898,149
1400000US36103110901,"Census Tract 1109.01, Suffolk County, New York",1221,89,850,282
1400000US36103110902,"Census Tract 1109.02, Suffolk County, New York",1545,144,750,651
1400000US36103111001,"Census Tract 1110.01, Suffolk County, New York",953,85,636,232
1400000US36103111002,"Census Tract 1110.02, Suffolk County, New York",2012,365,1001,646
1400000US36103111100,"Census Tract 1111, Suffolk County, New York",2640,407,1624,609
1400000US36103111201,"Census Tract 1112.01, Suffolk County, New York",1209,92,680,437
1400000US36103111202,"Census Tract 1112.02, Suffolk County, New York",1735,216,1287,232
1400000US36103111300,"Census Tract 1113, Suffolk County, New York",1689,188,1441,60
1400000US36103111401,"Census Tract 1114.01, Suffolk County, New York",513,39,468,6
1400000US36103111402,"Census Tract 1114.02, Suffolk County, New York",1812,186,1545,81
1400000US36103111503,"Census Tract 1115.03, Suffolk County, New York",1766,230,1056,480
1400000US36103111504,"Census Tract 1115.04, Suffolk County, New York",481,3,471,7
1400000US36103111505,"Census Tract 1115.05, Suffolk County, New York",2073,112,1737,224
1400000US36103111506,"Census Tract 1115.06, Suffolk County, New York",1128,82,963,83
1400000US36103111601,"Census Tract 1116.01, Suffolk County, New York",1523,56,1180,287
1400000US36103111602,"Census Tract 1116.02, Suffolk County, New York",1188,150,941,97
1400000US36103111701,"Census Tract 1117.01, Suffolk County, New York",2190,91,1649,450
1400000US36103111703,"Census Tract 1117.03, Suffolk County, New York",1132,119,884,129
1400000US36103111704,"Census Tract 1117.04, Suffolk County, New York",1149,28,1086,35
1400000US36103111801,"Census Tract 1118.01, Suffolk County, New York",2130,88,1898,144
1400000US36103111802,"Census Tract 1118.02, Suffolk County, New York",995,92,862,41
1400000US36103111803,"Census Tract 1118.03, Suffolk County, New York",908,67,799,42
1400000US36103111804,"Census Tract 1118.04, Suffolk County, New York",794,5,745,44
1400000US36103111900,"Census Tract 1119, Suffolk County, New York",2054,202,1761,91
1400000US36103112001,"Census Tract 1120.01, Suffolk County, New York",1757,58,1499,200
1400000US36103112002,"Census Tract 1120.02, Suffolk County, New York",1830,227,1338,265
1400000US36103112102,"Census Tract 1121.02, Suffolk County, New York",1313,68,1197,48
1400000US36103112103,"Census Tract 1121.03, Suffolk County, New York",1602,63,1238,301
1400000US36103112104,"Census Tract 1121.04, Suffolk County, New York",791,84,658,49
1400000US36103112204,"Census Tract 1122.04, Suffolk County, New York",1354,37,1176,141
1400000US36103112206,"Census Tract 1122.06, Suffolk County, New York",3333,487,2311,535
1400000US36103112210,"Census Tract 1122.10, Suffolk County, New York",2474,99,2091,284
1400000US36103112211,"Census Tract 1122.11, Suffolk County, New York",1480,110,1303,67
1400000US36103112212,"Census Tract 1122.12, Suffolk County, New York",1070,31,1039,0
1400000US36103112213,"Census Tract 1122.13, Suffolk County, New York",1747,214,1483,50
1400000US36103112214,"Census Tract 1122.14, Suffolk County, New York",2817,299,2299,219
1400000US36103122300,"Census Tract 1223, Suffolk County, New York",1225,96,819,310
1400000US36103122403,"Census Tract 1224.03, Suffolk County, New York",809,97,610,102
1400000US36103122404,"Census Tract 1224.04, Suffolk County, New York",1060,25,851,184
1400000US36103122405,"Census Tract 1224.05, Suffolk County, New York",936,118,764,54
1400000US36103122406,"Census Tract 1224.06, Suffolk County, New York",1402,186,884,332
1400000US36103122501,"Census Tract 1225.01, Suffolk County, New York",1319,223,534,562
1400000US36103122502,"Census Tract 1225.02, Suffolk County, New York",1236,53,975,208
1400000US36103122601,"Census Tract 1226.01, Suffolk County, New York",1902,149,1554,199
1400000US36103122602,"Census Tract 1226.02, Suffolk County, New York",1485,64,1254,167
1400000US36103122603,"Census Tract 1226.03, Suffolk County, New York",1933,143,1301,489
1400000US36103122704,"Census Tract 1227.04, Suffolk County, New York",747,39,578,130
1400000US36103122705,"Census Tract 1227.05, Suffolk County, New York",967,66,761,140
1400000US36103122706,"Census Tract 1227.06, Suffolk County, New York",1197,35,1018,144
1400000US36103122707,"Census Tract 1227.07, Suffolk County, New York",993,0,863,130
1400000US36103122801,"Census Tract 1228.01, Suffolk County, New York",2035,177,1236,622
1400000US36103122802,"Census Tract 1228.02, Suffolk County, New York",1415,93,1061,261
1400000US36103122901,"Census Tract 1229.01, Suffolk County, New York",1878,133,1453,292
1400000US36103122902,"Census Tract 1229.02, Suffolk County, New York",1585,69,1082,434
1400000US36103123001,"Census Tract 1230.01, Suffolk County, New York",1772,119,1387,266
1400000US36103123002,"Census Tract 1230.02, Suffolk County, New York",1518,163,1179,176
1400000US36103123101,"Census Tract 1231.01, Suffolk County, New York",1249,68,1104,77
1400000US36103123102,"Census Tract 1231.02, Suffolk County, New York",1386,33,1205,148
1400000US36103123201,"Census Tract 1232.01, Suffolk County, New York",735,37,285,413
1400000US36103123202,"Census Tract 1232.02, Suffolk County, New York",2554,227,1558,769
1400000US36103123301,"Census Tract 1233.01, Suffolk County, New York",2324,188,1281,855
1400000US36103123302,"Census Tract 1233.02, Suffolk County, New York",506,60,269,177
1400000US36103123401,"Census Tract 1234.01, Suffolk County, New York",1369,102,779,488
1400000US36103123402,"Census Tract 1234.02, Suffolk County, New York",2430,116,1554,760
1400000US36103123500,"Census Tract 1235, Suffolk County, New York",2233,100,1235,898
1400000US36103123600,"Census Tract 1236, Suffolk County, New York",1413,82,1190,141
1400000US36103123701,"Census Tract 1237.01, Suffolk County, New York",1894,186,1197,511
1400000US36103123702,"Census Tract 1237.02, Suffolk County, New York",2686,146,2053,487
1400000US36103123801,"Census Tract 1238.01, Suffolk County, New York",1694,191,1286,217
1400000US36103123802,"Census Tract 1238.02, Suffolk County, New York",1351,86,1078,187
1400000US36103123900,"Census Tract 1239, Suffolk County, New York",1720,9,1407,304
1400000US36103124001,"Census Tract 1240.01, Suffolk County, New York",1557,80,1273,204
1400000US36103124002,"Census Tract 1240.02, Suffolk County, New York",1088,115,812,161
1400000US36103124101,"Census Tract 1241.01, Suffolk County, New York",1540,130,1037,373
1400000US36103124102,"Census Tract 1241.02, Suffolk County, New York",1349,151,999,199
1400000US36103124200,"Census Tract 1242, Suffolk County, New York",2290,220,1532,538
1400000US36103124300,"Census Tract 1243, Suffolk County, New York",2506,71,1573,862
1400000US36103124401,"Census Tract 1244.01, Suffolk County, New York",1533,87,608,838
1400000US36103124402,"Census Tract 1244.02, Suffolk County, New York",1311,225,1020,66
1400000US36103124500,"Census Tract 1245, Suffolk County, New York",1845,112,1400,333
1400000US36103124601,"Census Tract 1246.01, Suffolk County, New York",1027,121,830,76
1400000US36103124602,"Census Tract 1246.02, Suffolk County, New York",1798,113,1102,583
1400000US36103134702,"Census Tract 1347.02, Suffolk County, New York",2569,359,1469,741
1400000US36103134703,"Census Tract 1347.03, Suffolk County, New York",1372,83,1240,49
1400000US36103134704,"Census Tract 1347.04, Suffolk County, New York",991,122,733,136
1400000US36103134902,"Census Tract 1349.02, Suffolk County, New York",1641,94,1452,95
1400000US36103134903,"Census Tract 1349.03, Suffolk County, New York",430,24,377,29
1400000US36103134904,"Census Tract 1349.04, Suffolk County, New York",2422,208,1837,377
1400000US36103134906,"Census Tract 1349.06, Suffolk County, New York",2253,0,1645,608
1400000US36103134907,"Census Tract 1349.07, Suffolk County, New York",1549,56,1322,171
1400000US36103135002,"Census Tract 1350.02, Suffolk County, New York",1900,92,1566,242
1400000US36103135003,"Census Tract 1350.03, Suffolk County, New York",1664,38,1571,55
1400000US36103135004,"Census Tract 1350.04, Suffolk County, New York",1226,229,944,53
1400000US36103135005,"Census Tract 1350.05, Suffolk County, New York",1452,199,1152,101
1400000US36103135101,"Census Tract 1351.01, Suffolk County, New York",1330,27,1292,11
1400000US36103135102,"Census Tract 1351.02, Suffolk County, New York",1566,55,1333,178
1400000US36103135103,"Census Tract 1351.03, Suffolk County, New York",1626,45,1531,50
1400000US36103135104,"Census Tract 1351.04, Suffolk County, New York",1747,76,1538,133
1400000US36103135201,"Census Tract 1352.01, Suffolk County, New York",726,35,664,27
1400000US36103135204,"Census Tract 1352.04, Suffolk County, New York",1538,114,1361,63
1400000US36103135205,"Census Tract 1352.05, Suffolk County, New York",1841,76,1571,194
1400000US36103135208,"Census Tract 1352.08, Suffolk County, New York",1110,55,1035,20
1400000US36103135209,"Census Tract 1352.09, Suffolk County, New York",1231,73,982,176
1400000US36103135301,"Census Tract 1353.01, Suffolk County, New York",1283,68,1186,29
1400000US36103135303,"Census Tract 1353.03, Suffolk County, New York",1488,25,1362,101
1400000US36103135304,"Census Tract 1353.04, Suffolk County, New York",1295,55,1205,35
1400000US36103135401,"Census Tract 1354.01, Suffolk County, New York",2385,86,1932,367
1400000US36103135402,"Census Tract 1354.02, Suffolk County, New York",2430,120,2156,154
1400000US36103135403,"Census Tract 1354.03, Suffolk County, New York",1551,88,1227,236
1400000US36103145602,"Census Tract 1456.02, Suffolk County, New York",1598,54,1303,241
1400000US36103145603,"Census Tract 1456.03, Suffolk County, New York",1698,278,859,561
1400000US36103145604,"Census Tract 1456.04, Suffolk County, New York",1187,183,722,282
1400000US36103145605,"Census Tract 1456.05, Suffolk County, New York",889,75,673,141
1400000US36103145701,"Census Tract 1457.01, Suffolk County, New York",1943,281,975,687
1400000US36103145702,"Census Tract 1457.02, Suffolk County, New York",1505,111,1072,322
1400000US36103145703,"Census Tract 1457.03, Suffolk County, New York",1507,248,767,492
1400000US36103145704,"Census Tract 1457.04, Suffolk County, New York",2259,189,1214,856
1400000US36103145803,"Census Tract 1458.03, Suffolk County, New York",1685,165,1320,200
1400000US36103145804,"Census Tract 1458.04, Suffolk County, New York",1069,109,871,89
1400000US36103145805,"Census Tract 1458.05, Suffolk County, New York",2072,59,1610,403
1400000US36103145807,"Census Tract 1458.07, Suffolk County, New York",1408,50,1240,118
1400000US36103145808,"Census Tract 1458.08, Suffolk County, New York",975,64,746,165
1400000US36103145901,"Census Tract 1459.01, Suffolk County, New York",1026,44,764,218
1400000US36103145902,"Census Tract 1459.02, Suffolk County, New York",2204,219,1340,645
1400000US36103145903,"Census Tract 1459.03, Suffolk County, New York",1785,61,1432,292
1400000US36103146001,"Census Tract 1460.01, Suffolk County, New York",1229,86,885,258
1400000US36103146002,"Census Tract 1460.02, Suffolk County, New York",1377,79,1063,235
1400000US36103146003,"Census Tract 1460.03, Suffolk County, New York",2524,93,1688,743
1400000US36103146102,"Census Tract 1461.02, Suffolk County, New York",661,21,485,155
1400000US36103146103,"Census Tract 1461.03, Suffolk County, New York",1232,27,1061,144
1400000US36103146105,"Census Tract 1461.05, Suffolk County, New York",1837,193,1058,586
1400000US36103146106,"Census Tract 1461.06, Suffolk County, New York",1151,130,687,334
1400000US36103146201,"Census Tract 1462.01, Suffolk County, New York",1263,54,815,394
1400000US36103146202,"Census Tract 1462.02, Suffolk County, New York",1209,83,901,225
1400000US36103146203,"Census Tract 1462.03, Suffolk County, New York",1547,217,746,584
1400000US36103146204,"Census Tract 1462.04, Suffolk County, New York",1547,0,1277,270
1400000US36103146205,"Census Tract 1462.05, Suffolk County, New York",693,73,604,16
1400000US36103146206,"Census Tract 1462.06, Suffolk County, New York",714,39,646,29
1400000US36103146300,"Census Tract 1463, Suffolk County, New York",1278,66,812,400
1400000US36103146402,"Census Tract 1464.02, Suffolk County, New York",1488,161,1017,310
1400000US36103146403,"Census Tract 1464.03, Suffolk County, New York",1364,106,880,378
1400000US36103146404,"Census Tract 1464.04, Suffolk County, New York",1004,76,717,211
1400000US36103146500,"Census Tract 1465, Suffolk County, New York",1712,102,1409,201
1400000US36103146604,"Census Tract 1466.04, Suffolk County, New York",1644,142,928,574
1400000US36103146605,"Census Tract 1466.05, Suffolk County, New York",297,22,260,15
1400000US36103146606,"Census Tract 1466.06, Suffolk County, New York",2373,19,2010,344
1400000US36103146607,"Census Tract 1466.07, Suffolk County, New York",1110,81,504,525
1400000US36103146608,"Census Tract 1466.08, Suffolk County, New York",1054,72,517,465
1400000US36103146611,"Census Tract 1466.11, Suffolk County, New York",1208,102,697,409
1400000US36103146612,"Census Tract 1466.12, Suffolk County, New York",1639,106,1447,86
1400000US36103146613,"Census Tract 1466.13, Suffolk County, New York",1150,29,979,142
1400000US36103146614,"Census Tract 1466.14, Suffolk County, New York",1973,106,1797,70
1400000US36103146615,"Census Tract 1466.15, Suffolk County, New York",1922,72,968,882
1400000US36103146703,"Census Tract 1467.03, Suffolk County, New York",1266,61,1039,166
1400000US36103146704,"Census Tract 1467.04, Suffolk County, New York",644,0,638,6
1400000US36103146705,"Census Tract 1467.05, Suffolk County, New York",1052,83,947,22
1400000US36103146706,"Census Tract 1467.06, Suffolk County, New York",828,15,751,62
1400000US36103146800,"Census Tract 1468, Suffolk County, New York",1870,32,1730,108
1400000US36103146901,"Census Tract 1469.01, Suffolk County, New York",1696,30,1656,10
1400000US36103146902,"Census Tract 1469.02, Suffolk County, New York",1232,62,1117,53
1400000US36103147001,"Census Tract 1470.01, Suffolk County, New York",1376,0,1171,205
1400000US36103147003,"Census Tract 1470.03, Suffolk County, New York",1707,75,1580,52
1400000US36103147004,"Census Tract 1470.04, Suffolk County, New York",2470,2427,37,6
1400000US36103147100,"Census Tract 1471, Suffolk County, New York",1166,22,1082,62
1400000US36103147200,"Census Tract 1472, Suffolk County, New York",2488,203,1181,1104
1400000US36103147300,"Census Tract 1473, Suffolk County, New York",2854,213,1475,1166
1400000US36103147401,"Census Tract 1474.01, Suffolk County, New York",2474,241,1745,488
1400000US36103147402,"Census Tract 1474.02, Suffolk County, New York",1292,91,1102,99
1400000US36103147501,"Census Tract 1475.01, Suffolk County, New York",2808,410,1892,506
1400000US36103147502,"Census Tract 1475.02, Suffolk County, New York",1925,0,1890,35
1400000US36103147503,"Census Tract 1475.03, Suffolk County, New York",510,85,378,47
1400000US36103147601,"Census Tract 1476.01, Suffolk County, New York",837,43,719,75
1400000US36103147602,"Census Tract 1476.02, Suffolk County, New York",2249,205,1615,429
1400000US36103147701,"Census Tract 1477.01, Suffolk County, New York",1216,55,834,327
1400000US36103147702,"Census Tract 1477.02, Suffolk County, New York",1992,388,1386,218
1400000US36103147802,"Census Tract 1478.02, Suffolk County, New York",1426,78,1006,342
1400000US36103147803,"Census Tract 1478.03, Suffolk County, New York",1404,178,688,538
1400000US36103147804,"Census Tract 1478.04, Suffolk County, New York",1857,45,1686,126
1400000US36103147901,"Census Tract 1479.01, Suffolk County, New York",1983,138,1019,826
1400000US36103147902,"Census Tract 1479.02, Suffolk County, New York",1419,59,1323,37
1400000US36103158001,"Census Tract 1580.01, Suffolk County, New York",1773,221,1339,213
1400000US36103158002,"Census Tract 1580.02, Suffolk County, New York",2394,282,1857,255
1400000US36103158006,"Census Tract 1580.06, Suffolk County, New York",2515,290,2147,78
1400000US36103158007,"Census Tract 1580.07, Suffolk County, New York",28,11,15,2
1400000US36103158009,"Census Tract 1580.09, Suffolk County, New York",883,77,753,53
1400000US36103158010,"Census Tract 1580.10, Suffolk County, New York",1199,116,1062,21
1400000US36103158011,"Census Tract 1580.11, Suffolk County, New York",1846,128,1563,155
1400000US36103158102,"Census Tract 1581.02, Suffolk County, New York",1708,79,1321,308
1400000US36103158103,"Census Tract 1581.03, Suffolk County, New York",1361,77,970,314
1400000US36103158104,"Census Tract 1581.04, Suffolk County, New York",1762,64,1558,140
1400000US36103158107,"Census Tract 1581.07, Suffolk County, New York",1552,62,1299,191
1400000US36103158108,"Census Tract 1581.08, Suffolk County, New York",964,70,692,202
1400000US36103158110,"Census Tract 1581.10, Suffolk County, New York",1112,124,903,85
1400000US36103158111,"Census Tract 1581.11, Suffolk County, New York",990,46,809,135
1400000US36103158112,"Census Tract 1581.12, Suffolk County, New York",1353,116,965,272
1400000US36103158114,"Census Tract 1581.14, Suffolk County, New York",1273,48,891,334
1400000US36103158115,"Census Tract 1581.15, Suffolk County, New York",2272,55,1678,539
1400000US36103158116,"Census Tract 1581.16, Suffolk County, New York",768,74,648,46
1400000US36103158202,"Census Tract 1582.02, Suffolk County, New York",2924,222,1991,711
1400000US36103158203,"Census Tract 1582.03, Suffolk County, New York",559,56,453,50
1400000US36103158205,"Census Tract 1582.05, Suffolk County, New York",639,38,549,52
1400000US36103158206,"Census Tract 1582.06, Suffolk County, New York",1580,57,1026,497
1400000US36103158207,"Census Tract 1582.07, Suffolk County, New York",1925,168,1279,478
1400000US36103158304,"Census Tract 1583.04, Suffolk County, New York",2446,193,2125,128
1400000US36103158306,"Census Tract 1583.06, Suffolk County, New York",2159,0,2061,98
1400000US36103158308,"Census Tract 1583.08, Suffolk County, New York",2614,97,2032,485
1400000US36103158309,"Census Tract 1583.09, Suffolk County, New York",1795,168,955,672
1400000US36103158310,"Census Tract 1583.10, Suffolk County, New York",1815,71,1419,325
1400000US36103158315,"Census Tract 1583.15, Suffolk County, New York",1682,77,1498,107
1400000US36103158317,"Census Tract 1583.17, Suffolk County, New York",2300,251,1968,81
1400000US36103158318,"Census Tract 1583.18, Suffolk County, New York",1586,126,1303,157
1400000US36103158319,"Census Tract 1583.19, Suffolk County, New York",1296,112,1076,108
1400000US36103158320,"Census Tract 1583.20, Suffolk County, New York",2445,75,1997,373
1400000US36103158321,"Census Tract 1583.21, Suffolk County, New York",3968,337,1465,2166
1400000US36103158322,"Census Tract 1583.22, Suffolk County, New York",835,52,743,40
1400000US36103158323,"Census Tract 1583.23, Suffolk County, New York",2301,253,1925,123
1400000US36103158401,"Census Tract 1584.01, Suffolk County, New York",488,64,368,56
1400000US36103158402,"Census Tract 1584.02, Suffolk County, New York",1484,93,1300,91
1400000US36103158403,"Census Tract 1584.03, Suffolk County, New York",923,60,674,189
1400000US36103158405,"Census Tract 1584.05, Suffolk County, New York",1693,62,1505,126
1400000US36103158407,"Census Tract 1584.07, Suffolk County, New York",2237,390,1530,317
1400000US36103158408,"Census Tract 1584.08, Suffolk County, New York",1595,147,1120,328
1400000US36103158409,"Census Tract 1584.09, Suffolk County, New York",1682,64,1286,332
1400000US36103158410,"Census Tract 1584.10, Suffolk County, New York",2259,302,1757,200
1400000US36103158502,"Census Tract 1585.02, Suffolk County, New York",1709,94,652,963
1400000US36103158505,"Census Tract 1585.05, Suffolk County, New York",1559,79,1158,322
1400000US36103158506,"Census Tract 1585.06, Suffolk County, New York",947,23,839,85
1400000US36103158507,"Census Tract 1585.07, Suffolk County, New York",1250,143,968,139
1400000US36103158508,"Census Tract 1585.08, Suffolk County, New York",1921,86,1752,83
